"","X","word","source","corpusfreq","corpusrank","english","transl_en","textsame"
"3792",3791,"fhoclaíocht","cm",11,3792,0,"wording",0
"3793",3792,"nádúr","mm",11,3793,0,"nature",0
"3794",3793,"ansiúd","gdoc",11,3794,0,"there",0
"3795",3794,"léann","mm",11,3795,0,"reads",0
"3796",3795,"bhfraincis","cm",11,3796,0,"French",0
"3797",3796,"labhrann","cm",11,3797,0,"speaks",0
"3798",3797,"fhianaise","gdoc",11,3798,0,"evidence",0
"3799",3798,"próiséas","cm",11,3799,0,"process",0
"3800",3799,"déanaimid","cm",11,3800,0,"we do",0
"3801",3800,"namhi","cm",11,3801,0,"enemy",0
"3802",3801,"pósadh","mm",11,3802,0,"marriage",0
"3803",3802,"seandaoine","cm",11,3803,0,"old people",0
"3804",3803,"chímid","cm",11,3804,0,"we see",0
"3805",3804,"tinneas","mm",11,3805,0,"illness",0
"3806",3805,"alcól","mm",11,3806,0,"alcohol",0
"3807",3806,"mheon","cm",11,3807,0,"mood",0
"3808",3807,"gcomhaltaí","cm",11,3808,0,"members",0
"3809",3808,"dtrí","cm",11,3809,0,"three",0
"3810",3809,"comh","mm",11,3810,0,"together",0
"3811",3810,"cnoc","mm",11,3811,0,"hill",0
"3812",3811,"ligeann","gdoc",11,3812,0,"lets",0
"3813",3812,"inniú","cm",11,3813,0,"today",0
"3814",3813,"tosóidh","cm",11,3814,0,"will begin",0
"3815",3814,"dána","mm",11,3815,0,"bold",0
"3816",3815,"éadaigh","gdoc",11,3816,0,"clothing",0
"3817",3816,"céimithe","cm",11,3817,0,"graduates",0
"3818",3817,"bhfoirgneamh","cm",11,3818,0,"building",0
"3819",3818,"béil","gdoc",11,3819,0,"mouth",0
"3820",3819,"stádais","cm",11,3820,0,"status",0
"3821",3820,"murach","mm",11,3821,0,"otherwise",0
"3822",3821,"thig","mm",11,3822,0,"come",0
"3823",3822,"cigireacht","mm",11,3823,0,"inspection",0
"3824",3823,"anonn","mm",11,3824,0,"over there",0
"3825",3824,"fiúntacha","cm",11,3825,0,"worthy",0
"3826",3825,"smaoiním","cm",11,3826,0,"i think",0
"3827",3826,"clóite","cm",11,3827,0,"printed",0
"3828",3827,"th","mm",11,3828,0,"the",0
"3829",3828,"tóir","mm",11,3829,0,"popular",0
"3830",3829,"chaimiléireacht","cm",11,3830,0,"corruption",0
"3831",3830,"bhunaíodh","cm",11,3831,0,"was founded",0
"3832",3831,"thosaíonn","cm",11,3832,0,"begins",0
"3833",3832,"bhfocal","gdoc",11,3833,0,"word",0
"3834",3833,"chíoradh","cm",11,3834,0,"comb",0
"3835",3834,"inmheánach","mm",11,3835,0,"internal",0
"3836",3835,"creat","mm",11,3836,0,"framework",0
"3837",3836,"rialú","mm",11,3837,0,"control",0
"3838",3837,"gás","mm",11,3838,0,"gas",0
"3839",3838,"rathúil","mm",11,3839,0,"successful",0
"3840",3839,"beannacht","mm",11,3840,0,"greeting",0
"3841",3840,"trédhearcacht","cm",11,3841,0,"transparency",0
"3842",3841,"n-aontóidh","cm",11,3842,0,"will agree",0
"3843",3842,"príomhoide","mm",11,3843,0,"principal",0
"3844",3843,"leanúnacha","cm",11,3844,0,"continuous",0
"3845",3844,"albain","mm",11,3845,0,"Scotland",0
"3846",3845,"bpáirt","cm",11,3846,0,"part",0
"3847",3846,"bhillí","cm",11,3847,0,"bills",0
"3848",3847,"maslach","mm",11,3848,0,"offensive",0
"3849",3848,"coinne","mm",11,3849,0,"appointment",0
"3850",3849,"diúltaíodh","cm",11,3850,0,"rejected",0
"3851",3850,"spreag","mm",11,3851,0,"encourage",0
"3852",3851,"fad-téarmach","cm",11,3852,0,"long-term",0
"3853",3852,"róiste","cm",11,3853,0,"roach",0
"3854",3853,"fuadar","mm",11,3854,0,"hustle and bustle",0
"3855",3854,"giolla","mm",11,3855,0,"servant",0
"3856",3855,"pairtí","cm",11,3856,0,"party",0
"3857",3856,"atáim","cm",11,3857,0,"I am",0
"3858",3857,"chuici","gdoc",11,3858,0,"to her",0
"3859",3858,"shlánú","cm",11,3859,0,"salvation",0
"3860",3859,"tarlóidh","cm",11,3860,0,"will happen",0
"3861",3860,"sonrú","mm",11,3861,0,"specification",0
"3862",3861,"tarlúint","cm",11,3862,0,"incident",0
"3863",3862,"breithimh","cm",11,3863,0,"judge",0
"3864",3863,"achomharc","mm",11,3864,0,"appeal",0
"3865",3864,"tsórt","cm",11,3865,0,"kind",0
"3866",3865,"gcuideoidh","cm",11,3866,0,"will help",0
"3867",3866,"príobháidiú","cm",11,3867,0,"privatization",0
"3868",3867,"cneasta","mm",11,3868,0,"nice",0
"3869",3868,"chapaill","gdoc",11,3869,0,"horses",0
"3870",3869,"seachtainiúil","mm",11,3870,0,"weekly",0
"3871",3870,"billiúin","cm",11,3871,0,"billions",0
"3872",3871,"déan","mm",11,3872,0,"do",0
"3873",3872,"ardaíonn","cm",11,3873,0,"rises",0
"3874",3873,"dréim","mm",11,3874,0,"I hope",0
"3875",3874,"tionóntaí","cm",11,3875,0,"tenants",0
"3876",3875,"othar","mm",11,3876,0,"patient",0
"3877",3876,"bréag","mm",11,3877,0,"lie",0
"3878",3877,"treisiú","cm",11,3878,0,"reinforcement",0
"3879",3878,"dáíl","cm",11,3879,0,"distribution",0
"3880",3879,"maireann","gdoc",11,3880,0,"lasts",0
"3881",3880,"gceartlár","cm",11,3881,0,"center",0
"3882",3881,"phíolótach","cm",11,3882,0,"pilot",0
"3883",3882,"dátheangacha","cm",11,3883,0,"bilingual",0
"3884",3883,"héasca","cm",11,3884,0,"easy",0
"3885",3884,"inmharthanacht","cm",11,3885,0,"viability",0
"3886",3885,"naíonán","mm",11,3886,0,"infant",0
"3887",3886,"soilse","mm",11,3887,0,"lights",0
"3888",3887,"íoctar","cm",11,3888,0,"paid",0
"3889",3888,"príomhfheidhmeannach","cm",11,3889,0,"chief executive",0
"3890",3889,"bhfágfar","cm",11,3890,0,"will be left",0
"3891",3890,"seosamh","cm",11,3891,0,"Joe",0
"3892",3891,"fíneáil","mm",11,3892,0,"fine",0
"3893",3892,"fhiosrú","cm",11,3893,0,"investigation",0
"3894",3893,"dhifriúil","cm",11,3894,0,"different",0
"3895",3894,"ráflaí","cm",11,3895,0,"rumors",0
"3896",3895,"fhoráil","cm",11,3896,0,"provision",0
"3897",3896,"imscrúdú","cm",11,3897,0,"investigation",0
"3898",3897,"shúile","gdoc",11,3898,0,"eyes",0
"3899",3898,"tuarastal","mm",11,3899,0,"salary",0
"3900",3899,"riocht","mm",11,3900,0,"condition",0
"3901",3900,"éadaí","gdoc",11,3901,0,"clothes",0
"3902",3901,"cónascadh","mm",11,3902,0,"merger",0
"3903",3902,"peil","mm",11,3903,0,"football",0
"3904",3903,"cúil","mm",11,3904,0,"back",0
"3905",3904,"spáis","cm",11,3905,0,"space",0
"3906",3905,"comhdhéanta","cm",11,3906,0,"composed",0
"3907",3906,"gníomhaireachtaí","cm",11,3907,0,"agencies",0
"3908",3907,"feiliúnach","mm",11,3908,0,"suitable",0
"3909",3908,"shiúl","gdoc",11,3909,0,"away",0
"3910",3909,"uirlis","mm",11,3910,0,"tool",0
"3911",3910,"haistriú","cm",11,3911,0,"translation",0
"3912",3911,"hárainn","cm",11,3912,0,"our",0
"3913",3912,"scríbhinn","mm",11,3913,0,"writing",0
"3914",3913,"folmha","cm",11,3914,0,"empty",0
"3915",3914,"théarma","cm",11,3915,0,"term",0
"3916",3915,"thaithí","cm",11,3916,0,"experience",0
"3917",3916,"deimhniú","mm",11,3917,0,"certificate",0
"3918",3917,"súile","gdoc",11,3918,0,"eyes",0
"3919",3918,"réabhlóid","mm",11,3919,0,"revolution",0
"3920",3919,"carraig","mm",11,3920,0,"rock",0
"3921",3920,"macasamhail","mm",11,3921,0,"replica",0
"3922",3921,"ard-rúnaí","mm",11,3922,0,"secretary general",0
"3923",3922,"dorais","gdoc",11,3923,0,"door",0
"3924",3923,"cigire","mm",11,3924,0,"inspector",0
"3925",3924,"thinteán","cm",11,3925,0,"fireplace",0
"3926",3925,"bhunscoileanna","cm",11,3926,0,"primary schools",0
"3927",3926,"shráideanna","cm",11,3927,0,"streets",0
"3928",3927,"lán-bhéarla","cm",11,3928,0,"full English",0
"3929",3928,"trealamh","mm",11,3929,0,"equipment",0
"3930",3929,"leordhóthanach","cm",11,3930,0,"sufficient",0
"3931",3930,"hocht","gdoc",11,3931,0,"eight",0
"3932",3931,"bpainéal","cm",11,3932,0,"panel",0
"3933",3932,"comórtais","cm",11,3933,0,"competitions",0
"3934",3933,"ealaíona","cm",11,3934,0,"arts",0
"3935",3934,"bheagnach","cm",11,3935,0,"almost",0
"3936",3935,"gníomhaithe","cm",11,3936,0,"activists",0
"3937",3936,"máiréad","cm",11,3937,0,"March",0
"3938",3937,"bhreatimeacht","cm",11,3938,0,"Brexit",0
"3939",3938,"cistíocht","cm",11,3939,0,"treasury",0
"3940",3939,"chaithfí","cm",11,3940,0,"would be spent",0
"3941",3940,"yamhs","cm",11,3941,0,"yams",0
"3942",3941,"ámh","mm",11,3942,0,"however",0
"3943",3942,"iar-bhunscoil","cm",11,3943,0,"post-primary school",0
"3944",3943,"kriégel","cm",11,3944,0,"krieg",0
"3945",3944,"aoibhe","cm",11,3945,0,"happy",0
"3946",3945,"copóg","cm",11,3946,0,"cobweb",0
"3947",3946,"ghrálaigh","cm",11,3947,0,"grill",0
"3948",3947,"chaisleán","cm",10,3948,0,"castle",0
"3949",3948,"bhfoilseofaí","cm",10,3949,0,"would be published",0
"3950",3949,"bhróin","cm",10,3950,0,"sadness",0
"3951",3950,"bhunreachta","cm",10,3951,0,"constitutional",0
"3952",3951,"malairt","mm",10,3952,0,"exchange",0
"3953",3952,"bhfiann","cm",10,3953,0,"deer",0
"3954",3953,"iriseoirí","cm",10,3954,0,"journalists",0
"3955",3954,"shealbhú","cm",10,3955,0,"to hold",0
"3956",3955,"píolótach","cm",10,3956,0,"pilot",0
"3957",3956,"íocann","cm",10,3957,0,"pays",0
"3958",3957,"míshásta","mm",10,3958,0,"unhappy",0
"3959",3958,"ndéanfaimis","cm",10,3959,0,"we would do",0
"3960",3959,"treabhadh","cm",10,3960,0,"plow",0
"3961",3960,"choinnigh","gdoc",10,3961,0,"kept",0
"3962",3961,"n-úsáideann","cm",10,3962,0,"uses",0
"3963",3962,"hóráidí","cm",10,3963,0,"speeches",0
"3964",3963,"bhfeighil","cm",10,3964,0,"care",0
"3965",3964,"cuimhneacháin","cm",10,3965,0,"souvenirs",0
"3966",3965,"inghlactha","mm",10,3966,0,"acceptable",0
"3967",3966,"craoladh","mm",10,3967,0,"broadcast",0
"3968",3967,"iallach","mm",10,3968,0,"forced",0
"3969",3968,"ghasúr","cm",10,3969,0,"boy",0
"3970",3969,"gcomhghleacaithe","cm",10,3970,0,"colleagues",0
"3971",3970,"cuardach","mm",10,3971,0,"search",0
"3972",3971,"baolach","mm",10,3972,0,"dangerous",0
"3973",3972,"brúnna","cm",10,3973,0,"pressures",0
"3974",3973,"bos","mm",10,3974,0,"hand",0
"3975",3974,"smior","mm",10,3975,0,"marrow",0
"3976",3975,"míchumas","mm",10,3976,0,"disability",0
"3977",3976,"dréachtú","cm",10,3977,0,"drafting",0
"3978",3977,"bpríosún","gdoc",10,3978,0,"prison",0
"3979",3978,"diúltacha","cm",10,3979,0,"negative",0
"3980",3979,"ghlanadh","gdoc",10,3980,0,"cleaning",0
"3981",3980,"réadúil","mm",10,3981,0,"realistic",0
"3982",3981,"athraíonn","cm",10,3982,0,"changes",0
"3983",3982,"bainistíocht","mm",10,3983,0,"management",0
"3984",3983,"chuimhne","gdoc",10,3984,0,"memory",0
"3985",3984,"bhrostú","cm",10,3985,0,"speeding up",0
"3986",3985,"arbh","gdoc",10,3986,0,"which",0
"3987",3986,"liath","mm",10,3987,0,"gray",0
"3988",3987,"urláir","gdoc",10,3988,0,"floors",0
"3989",3988,"rabhadar","gdoc",10,3989,0,"they were",0
"3990",3989,"nótaí","gdoc",10,3990,0,"notes",0
"3991",3990,"radacach","mm",10,3991,0,"radical",0
"3992",3991,"brabúis","cm",10,3992,0,"profits",0
"3993",3992,"gcomhbhrón","cm",10,3993,0,"sympathy",0
"3994",3993,"arb","mm",10,3994,0,"which",0
"3995",3994,"an-spéis","cm",10,3995,0,"very interested",0
"3996",3995,"bhlascaoid","cm",10,3996,0,"blasket",0
"3997",3996,"réasúnach","mm",10,3997,0,"reasonable",0
"3998",3997,"comhpháirtíochta","cm",10,3998,0,"partnership",0
"3999",3998,"n-acmhainní","cm",10,3999,0,"resources",0
"4000",3999,"spideál","cm",10,4000,0,"hospital",0
"4001",4000,"grád","mm",10,4001,0,"grade",0
"4002",4001,"canúint","mm",10,4002,0,"dialect",0
"4003",4002,"teicniúla","cm",10,4003,0,"technical",0
"4004",4003,"fhórsa","cm",10,4004,0,"force",0
"4005",4004,"síochana","cm",10,4005,0,"peace",0
"4006",4005,"bheartas","cm",10,4006,0,"policy",0
"4007",4006,"pósta","mm",10,4007,0,"married",0
"4008",4007,"dtaoiseach","cm",10,4008,0,"leader",0
"4009",4008,"gcomhpháirtíocht","cm",10,4009,0,"partnership",0
"4010",4009,"gairmscoil","mm",10,4010,0,"vocational school",0
"4011",4010,"slíbhín","cm",10,4011,0,"sliver",0
"4012",4011,"bórd","cm",10,4012,0,"board",0
"4013",4012,"eachtra","mm",10,4013,0,"incident",0
"4014",4013,"táirgí","cm",10,4014,0,"products",0
"4015",4014,"cruth","mm",10,4015,0,"shape",0
"4016",4015,"abhcóidí","cm",10,4016,0,"lawyers",0
"4017",4016,"abhcóide","mm",10,4017,0,"lawyer",0
"4018",4017,"scamall","mm",10,4018,0,"cloud",0
"4019",4018,"páirtaimseartha","mm",10,4019,0,"part time",0
"4020",4019,"sócmhainní","cm",10,4020,0,"assets",0
"4021",4020,"árachas","mm",10,4021,0,"insurance",0
"4022",4021,"tollamh","cm",10,4022,0,"professor",0
"4023",4022,"leí","cm",10,4023,0,"with him",0
"4024",4023,"iontais","gdoc",10,4024,0,"wonders",0
"4025",4024,"cuidíonn","cm",10,4025,0,"helps",0
"4026",4025,"gcríoch","cm",10,4026,0,"territory",0
"4027",4026,"ginmhilleadh","mm",10,4027,0,"abortion",0
"4028",4027,"beacht","mm",10,4028,0,"precise",0
"4029",4028,"straitéisí","cm",10,4029,0,"strategies",0
"4030",4029,"mélenchon","cm",10,4030,0,"melancholy",0
"4031",4030,"searbh","mm",10,4031,0,"bitter",0
"4032",4031,"chríochnaigh","cm",10,4032,0,"finished",0
"4033",4032,"cam","mm",10,4033,1,"crooked",0
"4034",4033,"ardmheas","cm",10,4034,0,"high regard",0
"4035",4034,"athbhunú","mm",10,4035,0,"restoration",0
"4036",4035,"céibheanna","cm",10,4036,0,"piers",0
"4037",4036,"mbuiséid","cm",10,4037,0,"budgets",0
"4038",4037,"táimidne","cm",10,4038,0,"we are",0
"4039",4038,"híoc","cm",10,4039,0,"pay",0
"4040",4039,"dúchasacha","cm",10,4040,0,"native",0
"4041",4040,"maoin","mm",10,4041,0,"property",0
"4042",4041,"fealsúnacht","mm",10,4042,0,"philosophy",0
"4043",4042,"chionn","gdoc",10,4043,0,"ago",0
"4044",4043,"chosnaíonn","cm",10,4044,0,"protects",0
"4045",4044,"tó","cm",10,4045,0,"lake",0
"4046",4045,"cáiníocóirí","cm",10,4046,0,"taxpayers",0
"4047",4046,"cheol","gdoc",10,4047,0,"music",0
"4048",4047,"hionadaíocht","cm",10,4048,0,"representation",0
"4049",4048,"córasach","cm",10,4049,0,"systematic",0
"4050",4049,"cinniúna","cm",10,4050,0,"fate",0
"4051",4050,"bonneagar","mm",10,4051,0,"infrastructure",0
"4052",4051,"dtréimhse","cm",10,4052,0,"period",0
"4053",4052,"cearn","mm",10,4053,0,"square",0
"4054",4053,"dáiríreacht","mm",10,4054,0,"sincerity",0
"4055",4054,"áiléar","mm",10,4055,0,"attic",0
"4056",4055,"ullmhaithe","cm",10,4056,0,"prepared",0
"4057",4056,"géilleadh","mm",10,4057,0,"surrender",0
"4058",4057,"campaí","cm",10,4058,0,"camps",0
"4059",4058,"dáinséar","cm",10,4059,0,"a dancer",0
"4060",4059,"geall","mm",10,4060,0,"bet",0
"4061",4060,"ngeallúint","cm",10,4061,0,"promise",0
"4062",4061,"híocaíochtaí","cm",10,4062,0,"payments",0
"4063",4062,"cleasaíocht","mm",10,4063,0,"trick",0
"4064",4063,"dlúthpháirtíocht","cm",10,4064,0,"solidarity",0
"4065",4064,"fhéadfadh","gdoc",10,4065,0,"could",0
"4066",4065,"órga","mm",10,4066,0,"golden",0
"4067",4066,"lánghaeilge","cm",10,4067,0,"full Irish",0
"4068",4067,"meabhrán","mm",10,4068,0,"memorandum",0
"4069",4068,"díot","gdoc",10,4069,0,"from you",0
"4070",4069,"príomhoidí","cm",10,4070,0,"principals",0
"4071",4070,"pinginí","cm",10,4071,0,"pennies",0
"4072",4071,"chím","cm",10,4072,0,"I am",0
"4073",4072,"féar","mm",10,4073,0,"grass",0
"4074",4073,"ainmniúchán","mm",10,4074,0,"nomination",0
"4075",4074,"truailliú","mm",10,4075,0,"pollution",0
"4076",4075,"laghdaíodh","cm",10,4076,0,"reduced",0
"4077",4076,"gutháin","cm",10,4077,0,"phones",0
"4078",4077,"cóimheas","mm",10,4078,0,"ratio",0
"4079",4078,"tromchúisí","cm",10,4079,0,"serious",0
"4080",4079,"hiascairí","cm",10,4080,0,"fishermen",0
"4081",4080,"an-shásta","cm",10,4081,0,"very happy",0
"4082",4081,"suíocháin","cm",10,4082,0,"seats",0
"4083",4082,"seomraí","gdoc",10,4083,0,"rooms",0
"4084",4083,"traenáil","mm",10,4084,0,"training",0
"4085",4084,"iompú","mm",10,4085,0,"turn",0
"4086",4085,"cúiteamh","mm",10,4086,0,"compensation",0
"4087",4086,"tóin","mm",10,4087,0,"sink",0
"4088",4087,"gclanna","cm",10,4088,0,"families",0
"4089",4088,"chúraim","cm",10,4089,0,"care",0
"4090",4089,"ionstraimí","mm",10,4090,0,"instruments",0
"4091",4090,"uasghrádú","cm",10,4091,0,"upgrade",0
"4092",4091,"gram","mm",10,4092,1,"gram",1
"4093",4092,"áirítear","cm",10,4093,0,"includes",0
"4094",4093,"bháid","cm",10,4094,0,"boats",0
"4095",4094,"mbarr","gdoc",10,4095,0,"top",0
"4096",4095,"chustaiméirí","cm",10,4096,0,"customers",0
"4097",4096,"neamhní","mm",10,4097,0,"nothing",0
"4098",4097,"dátaí","cm",10,4098,0,"dates",0
"4099",4098,"fheidhmíonn","cm",10,4099,0,"operates",0
"4100",4099,"coinníoll","mm",10,4100,0,"condition",0
"4101",4100,"bhfógra","cm",10,4101,0,"announcement",0
"4102",4101,"léiríodh","cm",10,4102,0,"was shown",0
"4103",4102,"cífimid","cm",10,4103,0,"we will see",0
"4104",4103,"faireachán","mm",10,4104,0,"monitoring",0
"4105",4104,"cheapachán","cm",10,4105,0,"appointment",0
"4106",4105,"saothair","gdoc",10,4106,0,"work",0
"4107",4106,"eag","mm",10,4107,0,"fear",0
"4108",4107,"dáil’s","cm",10,4108,0,"dal's",0
"4109",4108,"painéil","cm",10,4109,0,"panels",0
"4110",4109,"gcliantchuideachtaí","cm",10,4110,0,"client companies",0
"4111",4110,"chéimeanna","cm",10,4111,0,"steps",0
"4112",4111,"d’ardchaighdeán","cm",10,4112,0,"of high quality",0
"4113",4112,"rúise","cm",10,4113,0,"Russian",0
"4114",4113,"bhunchloch","cm",10,4114,0,"cornerstone",0
"4115",4114,"fead","mm",10,4115,0,"whistle",0
"4116",4115,"dídine","cm",10,4116,0,"shelter",0
"4117",4116,"muineacháin","cm",10,4117,0,"Monaghan",0
"4118",4117,"damanta","mm",10,4118,0,"damned",0
"4119",4118,"croise","gdoc",10,4119,0,"cross",0
"4120",4119,"liamhna","cm",10,4120,0,"hands",0
"4121",4120,"giúise","cm",10,4121,0,"pine",0
"4122",4121,"iarthuaisceart","mm",10,4122,0,"northwest",0
"4123",4122,"raíthín","cm",10,4123,0,"rainbow",0
"4124",4123,"séamie","cm",10,4124,0,"seam",0
"4125",4124,"scoláireacht","mm",10,4125,0,"scholarship",0
"4126",4125,"cóireála","cm",10,4126,0,"treatment",0
"4127",4126,"dhéileálann","cm",10,4127,0,"deals",0
"4128",4127,"d’earnáil","cm",10,4128,0,"for a sector",0
"4129",4128,"caoineadh","mm",10,4129,0,"cry",0
"4130",4129,"medbh","cm",10,4130,0,"honey",0
"4131",4130,"spriocdhátaí","cm",10,4131,0,"deadlines",0
"4132",4131,"laois–offaly","cm",10,4132,0,"Laois–Offaly",0
"4133",4132,"creach-chistí","cm",10,4133,0,"loot boxes",0
"4134",4133,"rialála","cm",10,4134,0,"regulatory",0
"4135",4134,"sainchomhairleoireacht","cm",10,4135,0,"consultancy",0
"4136",4135,"tirlán","cm",10,4136,0,"land",0
"4137",4136,"abhann","cm",10,4137,0,"river",0
"4138",4137,"ériu","cm",10,4138,0,"eriu",0
"4139",4138,"fhoirgnimh","cm",9,4139,0,"buildings",0
"4140",4139,"atáthar","cm",9,4140,0,"is being",0
"4141",4140,"déarfainn","gdoc",9,4141,0,"I would say",0
"4142",4141,"gcúpla","cm",9,4142,0,"a few",0
"4143",4142,"gcríochnófar","cm",9,4143,0,"will be completed",0
"4144",4143,"creidiúint","mm",9,4144,0,"credit",0
"4145",4144,"sáite","gdoc",9,4145,0,"stuck",0
"4146",4145,"ghnáthdhuine","cm",9,4146,0,"ordinary person",0
"4147",4146,"satharn","mm",9,4147,0,"Saturday",0
"4148",4147,"pháirtithe","cm",9,4148,0,"parties",0
"4149",4148,"sofheicthe","mm",9,4149,0,"visible",0
"4150",4149,"eastáit","cm",9,4150,0,"estate",0
"4151",4150,"amhrán","mm",9,4151,0,"song",0
"4152",4151,"naíolann","cm",9,4152,0,"nursery school",0
"4153",4152,"óig","gdoc",9,4153,0,"young",0
"4154",4153,"chumhachtaí","cm",9,4154,0,"powers",0
"4155",4154,"hainmneacha","cm",9,4155,0,"names",0
"4156",4155,"suigh","mm",9,4156,0,"sit",0
"4157",4156,"ardán","mm",9,4157,0,"platform",0
"4158",4157,"n-aigne","cm",9,4158,0,"their mind",0
"4159",4158,"aireacht","mm",9,4159,0,"ministry",0
"4160",4159,"aimsire","gdoc",9,4160,0,"weather",0
"4161",4160,"cinnlínte","cm",9,4161,0,"headlines",0
"4162",4161,"díreacha","cm",9,4162,0,"direct",0
"4163",4162,"dtógann","cm",9,4163,0,"takes",0
"4164",4163,"príomhtheanga","cm",9,4164,0,"main language",0
"4165",4164,"áth","mm",9,4165,0,"ford",0
"4166",4165,"dheanamh","cm",9,4166,0,"to do",0
"4167",4166,"dúil","mm",9,4167,0,"desire",0
"4168",4167,"brigín","cm",9,4168,0,"bridle",0
"4169",4168,"folláin","mm",9,4169,0,"healthy",0
"4170",4169,"gheallúint","cm",9,4170,0,"promise",0
"4171",4170,"cúnaimh","cm",9,4171,0,"assistance",0
"4172",4171,"bunúsaí","cm",9,4172,0,"basic",0
"4173",4172,"nglacfaí","cm",9,4173,0,"would be accepted",0
"4174",4173,"ghníomhaireacht","cm",9,4174,0,"agency",0
"4175",4174,"dhifriúla","cm",9,4175,0,"different",0
"4176",4175,"míbhuntáistí","cm",9,4176,0,"disadvantages",0
"4177",4176,"bhomaite","cm",9,4177,0,"minutes",0
"4178",4177,"gcuairteoirí","cm",9,4178,0,"visitors",0
"4179",4178,"fán","mm",9,4179,0,"away",0
"4180",4179,"gallachóir","cm",9,4180,0,"galloping",0
"4181",4180,"bhainfidh","cm",9,4181,0,"will remove",0
"4182",4181,"tsín","cm",9,4182,0,"china",0
"4183",4182,"earnán","cm",9,4183,0,"sector",0
"4184",4183,"dtabharfaimid","cm",9,4184,0,"we will give",0
"4185",4184,"scríbhneoireachta","cm",9,4185,0,"writing",0
"4186",4185,"saineolaí","mm",9,4186,0,"expert",0
"4187",4186,"aisti","gdoc",9,4187,0,"from it",0
"4188",4187,"dtabhairt","cm",9,4188,0,"give",0
"4189",4188,"shéan","cm",9,4189,0,"denial",0
"4190",4189,"theagasc","gdoc",9,4190,0,"teaching",0
